日付,終値(電気機器),終値(輸送用機器),終値(情報 - 通信業),終値(卸売業),終値(銀行業),終値(化学),終値(小売業)
2011-12-13,1044.84,1314.39,1287.25,757.68,102.44,704.7,507.53
2011-12-12,1058.24,1334.55,1283.92,757.87,104.01,713.38,509.78
2011-12-09,1043.07,1329.13,1271.04,749.61,102.78,704.65,504.18
2011-12-08,1060.48,1336.66,1283.91,749.87,103.49,710.57,508.66
2011-12-07,1067.55,1355.24,1286.92,757.19,103.69,717.48,510.3
2011-12-06,1046.02,1330.65,1271.23,744.43,102.03,707.53,504.21
2011-12-05,1063.55,1349.7,1283.65,756.66,103.06,719.98,507.99
2011-12-02,1065.31,1337.35,1281.14,756.84,101.2,719.35,500.57
2011-12-01,1066.29,1328.8,1265.6,752.66,101.0,714.39,495.38
2011-11-30,1039.67,1296.58,1273.34,730.41,99.42,701.69,498.34
2011-11-29,1048.22,1302.6,1273.93,729.75,100.26,702.69,496.24
2011-11-28,1017.24,1269.1,1261.74,708.6,99.04,684.04,489.36
2011-11-25,994.56,1232.81,1262.05,698.14,97.85,676.06,486.69
2011-11-24,992.67,1221.72,1269.63,704.16,97.98,676.24,490.46
2011-11-22,1007.67,1232.52,1297.52,720.33,99.74,685.76,497.03
2011-11-21,1002.68,1223.39,1300.33,716.99,99.42,685.95,501.25
2011-11-18,1012.25,1251.69,1303.88,717.41,99.24,680.63,496.99
2011-11-17,1018.65,1280.17,1317.38,727.14,100.78,682.79,499.41
2011-11-16,1005.79,1271.1,1330.69,715.39,100.32,682.66,501.97
2011-11-15,1017.47,1287.91,1320.77,728.01,100.76,689.81,506.03
2011-11-14,1026.72,1299.47,1334.46,731.04,100.63,697.43,509.93
2011-11-11,1016.97,1286.06,1335.13,721.15,99.34,691.54,506.92
2011-11-10,1010.33,1290.54,1342.82,720.04,100.09,690.69,509.02
2011-11-09,1047.45,1325.4,1355.27,748.45,102.53,707.57,518.03
2011-11-08,1035.8,1309.62,1333.01,729.05,100.75,703.87,508.49
2011-11-07,1053.66,1331.09,1350.84,748.62,103.1,711.56,509.68
2011-11-04,1060.19,1340.99,1351.65,737.76,102.93,715.43,509.89
2011-11-02,1043.24,1303.97,1320.57,716.51,101.29,704.65,508.16
2011-11-01,1067.02,1347.75,1341.77,730.13,103.09,717.61,511.41
2011-10-31,1090.46,1371.85,1349.44,741.46,103.59,736.15,510.95
2011-10-28,1101.8,1371.01,1352.73,750.28,105.14,746.73,510.04
2011-10-27,1099.35,1347.17,1310.72,745.11,104.44,737.32,505.42
2011-10-26,1072.0,1316.13,1297.27,712.04,100.42,725.51,503.66
2011-10-25,1059.42,1320.68,1302.36,713.62,100.82,731.42,507.85
2011-10-24,1068.68,1339.18,1308.09,713.08,102.43,738.1,512.94
2011-10-21,1046.69,1316.65,1289.02,692.89,101.91,724.96,508.21
2011-10-20,1032.59,1317.31,1294.35,704.35,102.59,723.86,511.88
2011-10-19,1047.23,1341.24,1288.29,710.71,102.49,732.86,512.17
2011-10-18,1046.31,1344.81,1301.33,721.02,101.89,736.75,506.92
2011-10-17,1062.3,1357.77,1332.14,737.3,103.34,746.45,510.41
2011-10-14,1038.21,1321.77,1316.76,720.42,101.45,733.59,510.89
2011-10-13,1052.46,1342.92,1327.43,727.1,102.89,745.91,514.6
2011-10-12,1032.44,1329.04,1331.18,719.62,101.93,735.72,518.0
2011-10-11,1027.26,1330.32,1328.9,713.04,103.32,736.62,523.06
2011-10-07,998.05,1295.15,1310.54,699.1,101.63,723.7,517.61
2011-10-06,989.54,1294.56,1293.52,679.4,101.41,713.1,517.43
2011-10-05,959.86,1274.27,1279.53,667.66,100.79,697.71,516.76
2011-10-04,971.95,1296.41,1297.66,682.91,102.9,707.42,518.35
2011-10-03,983.43,1328.4,1302.69,701.26,105.15,718.66,522.73
2011-09-30,1019.46,1360.03,1283.04,734.1,107.38,737.62,521.42
2011-09-29,1023.22,1368.69,1280.74,736.09,107.49,740.33,522.16
2011-09-28,1007.69,1345.96,1269.6,741.32,105.56,732.16,517.37
2011-09-27,1003.71,1329.93,1269.44,742.69,104.45,730.33,511.28
2011-09-26,969.42,1287.74,1254.09,720.89,101.17,712.0,500.05
2011-09-22,998.73,1315.67,1289.77,760.1,101.47,724.19,505.18
2011-09-21,1021.59,1348.73,1336.11,777.94,102.82,739.0,507.05
2011-09-20,1017.2,1347.61,1342.71,774.26,102.28,736.49,504.59
2011-09-16,1037.04,1377.68,1352.7,783.01,104.64,750.09,509.51
2011-09-15,999.09,1341.79,1340.35,766.29,101.82,727.67,506.02
2011-09-14,983.1,1309.34,1319.47,761.01,100.15,717.58,501.1
2011-09-13,998.94,1318.62,1323.17,773.56,101.38,727.36,503.3
2011-09-12,982.56,1299.13,1331.91,763.28,99.72,716.25,500.41
2011-09-09,1009.16,1333.45,1340.02,771.08,101.79,728.82,508.64
2011-09-08,1025.4,1348.44,1325.86,766.44,100.8,729.76,504.78
2011-09-07,1027.47,1342.98,1319.96,762.74,100.89,726.9,498.08
2011-09-06,1005.89,1307.87,1298.23,748.44,99.68,711.29,493.67
2011-09-05,1037.04,1340.14,1320.68,768.8,101.77,725.79,494.73
2011-09-02,1071.7,1386.59,1320.8,781.95,103.64,739.09,495.95
2011-09-01,1092.45,1408.61,1309.79,789.51,105.06,748.38,502.62
2011-08-31,1077.76,1381.65,1299.34,783.25,104.55,738.71,500.76
2011-08-30,1082.64,1372.57,1293.48,769.51,103.61,736.4,495.26
2011-08-29,1062.36,1360.39,1280.23,756.88,101.91,730.05,492.9
2011-08-26,1054.33,1370.73,1273.06,756.03,102.03,722.62,493.59
2011-08-25,1044.59,1362.1,1271.71,748.79,101.55,716.19,496.86
2011-08-24,1021.99,1313.44,1271.53,737.28,101.22,702.25,495.68
2011-08-23,1039.82,1340.88,1280.35,748.11,102.57,708.03,498.13
2011-08-22,1022.04,1316.1,1282.66,747.62,101.96,706.58,494.92
2011-08-19,1036.98,1354.49,1294.35,754.98,102.99,716.12,499.13
2011-08-18,1072.78,1391.55,1313.76,774.78,104.21,734.19,504.51
2011-08-17,1099.69,1427.19,1313.67,780.99,105.26,748.69,503.1
2011-08-16,1109.13,1449.16,1315.21,785.99,104.52,752.55,503.06
2011-08-15,1103.23,1445.36,1312.65,780.09,104.46,743.16,506.87
2011-08-12,1084.21,1408.45,1309.7,774.94,104.03,738.2,502.19
2011-08-11,1085.33,1428.27,1304.26,773.69,103.86,744.31,498.93
2011-08-10,1105.91,1464.44,1300.46,778.93,105.02,752.69,491.56
2011-08-09,1104.56,1476.68,1272.33,775.2,104.96,742.4,480.99
2011-08-08,1120.97,1505.15,1291.47,792.22,106.8,756.31,489.45
2011-08-05,1149.73,1540.52,1311.88,813.36,109.16,772.0,496.62
2011-08-04,1195.83,1592.63,1347.91,840.13,112.59,794.28,512.71
2011-08-03,1195.1,1595.67,1350.22,843.79,112.43,794.56,510.83
2011-08-02,1223.12,1633.18,1365.86,861.71,114.86,808.8,519.65
2011-08-01,1239.9,1643.09,1370.7,864.94,115.99,815.9,522.07
2011-07-29,1226.12,1624.78,1362.57,858.92,112.42,811.67,516.57
2011-07-28,1242.86,1636.81,1373.14,864.24,113.7,817.04,520.16
2011-07-27,1255.85,1665.38,1395.91,874.7,115.12,826.35,527.81
2011-07-26,1260.88,1686.11,1400.48,881.95,116.35,833.58,532.58
2011-07-25,1255.23,1679.4,1391.06,867.24,115.39,827.91,532.8
2011-07-22,1264.24,1699.62,1401.07,875.71,117.18,829.66,534.77
2011-07-21,1250.06,1681.5,1400.58,867.61,114.51,825.94,531.44
2011-07-20,1254.77,1685.29,1401.0,865.45,113.84,828.33,533.02
2011-07-19,1238.77,1673.81,1386.57,861.43,112.49,827.3,532.16
2011-07-15,1257.02,1689.62,1379.5,857.58,114.01,826.25,531.33
2011-07-14,1249.81,1692.99,1377.46,860.81,113.92,822.61,528.71
2011-07-13,1258.43,1686.45,1379.0,858.99,115.41,824.18,528.38
2011-07-12,1253.59,1687.54,1370.0,846.74,115.29,822.43,526.05
2011-07-11,1276.46,1722.45,1382.09,859.3,117.6,834.11,529.24
2011-07-08,1289.68,1728.26,1391.07,865.37,118.77,837.88,524.12
2011-07-07,1283.73,1710.1,1386.34,864.99,118.74,834.52,519.35
2011-07-06,1289.64,1724.17,1390.89,862.22,118.76,835.49,520.11
2011-07-05,1273.59,1701.87,1380.69,847.85,118.61,826.68,516.84
2011-07-04,1271.12,1705.67,1376.61,852.13,117.94,827.04,514.66
2011-07-01,1265.04,1680.78,1370.65,842.59,115.02,822.13,511.89
2011-06-30,1254.27,1667.86,1368.97,831.44,113.63,819.58,511.2
2011-06-29,1251.62,1661.17,1362.87,825.84,112.12,810.58,508.66
2011-06-28,1226.51,1631.12,1339.83,814.06,110.44,798.08,502.7
2011-06-27,1222.53,1627.14,1329.21,809.63,109.85,793.14,497.58
2011-06-24,1238.09,1641.08,1345.4,819.12,110.22,800.85,499.8
2011-06-23,1215.96,1625.48,1348.44,814.15,108.89,793.09,499.35
2011-06-22,1220.33,1616.25,1356.2,816.19,108.88,803.56,502.77
2011-06-21,1197.9,1595.09,1329.48,800.47,106.53,790.83,497.31
2011-06-20,1190.53,1574.39,1310.37,787.72,105.72,787.48,489.26
2011-06-17,1192.31,1578.06,1316.52,790.39,105.48,787.52,487.89
2011-06-16,1203.29,1585.23,1323.11,795.15,106.35,794.38,494.18
2011-06-15,1224.38,1610.03,1343.42,815.72,107.25,806.78,499.77
2011-06-14,1219.27,1594.49,1351.56,810.94,107.85,805.47,501.26
2011-06-13,1206.52,1580.52,1348.63,801.28,105.59,795.68,494.83
2011-06-10,1209.52,1612.74,1367.37,806.32,105.46,796.35,495.05
2011-06-09,1209.92,1595.11,1349.85,801.15,105.19,794.13,493.33
2011-06-08,1207.18,1603.18,1357.16,806.89,105.84,794.25,491.12
2011-06-07,1206.93,1609.69,1351.84,805.23,105.16,788.7,489.4
2011-06-06,1202.73,1587.13,1347.59,798.54,104.75,783.03,488.46
2011-06-03,1215.22,1596.99,1351.26,806.83,106.63,788.39,489.19
2011-06-02,1225.62,1616.25,1356.31,818.56,108.19,797.99,495.22
2011-06-01,1247.38,1660.12,1380.61,834.99,109.96,807.24,499.47
2011-05-31,1243.19,1660.85,1378.84,834.04,109.67,806.95,495.0
2011-05-30,1221.37,1627.08,1354.41,817.43,108.32,791.4,487.62
2011-05-27,1222.56,1632.62,1348.52,820.26,109.25,788.76,484.79
2011-05-26,1227.04,1643.07,1355.7,820.82,109.07,792.04,487.58
2011-05-25,1204.03,1618.84,1339.93,813.82,109.03,779.26,483.22
2011-05-24,1218.82,1603.3,1344.1,813.72,108.11,783.32,482.34
2011-05-23,1213.68,1607.93,1342.65,813.44,108.32,785.78,481.41
2011-05-20,1231.82,1620.55,1353.9,821.34,109.9,793.9,484.23
2011-05-19,1234.52,1633.63,1346.57,831.12,110.42,796.08,483.44
2011-05-18,1246.53,1638.87,1349.94,833.04,112.64,801.01,483.48
2011-05-17,1236.41,1635.79,1331.65,820.73,110.09,791.22,479.25
2011-05-16,1232.32,1641.42,1332.98,817.6,110.94,791.01,480.69
2011-05-13,1240.87,1664.99,1350.26,829.25,112.42,801.7,482.36
2011-05-12,1250.21,1654.09,1362.32,842.25,115.26,810.05,481.96
2011-05-11,1264.26,1632.18,1372.62,854.89,115.87,818.81,485.53
2011-05-10,1265.56,1615.25,1366.35,855.67,116.22,820.04,483.27
2011-05-09,1260.6,1598.87,1374.94,858.07,115.89,815.1,482.41
2011-05-06,1264.54,1612.48,1373.75,857.49,114.94,818.93,487.83
2011-05-02,1283.5,1659.92,1385.34,868.66,115.89,831.79,490.16
2011-04-28,1262.98,1633.2,1378.16,857.04,113.03,814.98,484.93
2011-04-27,1245.82,1609.66,1357.1,848.66,111.12,803.55,475.03
2011-04-26,1225.87,1593.83,1346.22,846.21,110.94,792.92,472.69
2011-04-25,1243.31,1619.72,1347.25,851.52,111.69,798.77,473.88
2011-04-22,1246.15,1636.39,1346.59,856.3,111.17,798.47,473.6
2011-04-21,1245.8,1596.17,1351.07,855.34,111.53,796.24,476.88
2011-04-20,1230.73,1577.22,1347.89,843.56,111.82,792.12,479.45
2011-04-19,1212.92,1544.35,1326.39,836.84,110.89,781.66,476.65
2011-04-18,1229.16,1573.71,1335.72,841.68,111.96,788.53,479.36
2011-04-15,1240.62,1579.25,1346.01,847.09,113.88,790.97,477.97
2011-04-14,1249.11,1585.36,1359.72,855.8,115.59,793.63,478.45
2011-04-13,1241.39,1574.5,1360.67,858.8,115.53,784.02,473.97
2011-04-12,1226.51,1544.46,1353.7,862.8,114.1,778.3,475.45
2011-04-11,1250.16,1561.82,1373.05,881.38,115.25,792.79,483.73
2011-04-08,1258.72,1591.71,1368.31,882.43,115.97,794.8,481.85
2011-04-07,1242.84,1574.48,1357.34,869.53,112.97,784.82,471.62
2011-04-06,1246.08,1560.2,1341.86,875.76,111.9,790.45,469.65
2011-04-05,1259.14,1569.09,1334.79,887.79,113.69,796.51,469.99
2011-04-04,1277.68,1605.42,1353.31,904.08,114.92,808.13,476.97
2011-04-01,1279.58,1618.65,1352.5,900.36,116.55,811.57,477.7
2011-03-31,1288.46,1640.49,1363.03,897.94,116.33,817.23,482.42
2011-03-30,1282.89,1632.53,1356.4,897.38,114.78,814.69,479.5
2011-03-29,1244.69,1588.24,1330.11,880.82,115.33,790.45,466.91
2011-03-28,1240.14,1594.93,1340.74,888.89,118.8,795.12,465.17
2011-03-25,1242.85,1572.09,1351.95,887.04,117.77,790.13,466.49
2011-03-24,1238.18,1560.61,1322.05,882.98,118.39,785.94,464.0
2011-03-23,1250.5,1598.1,1331.3,868.13,119.89,792.15,470.4
2011-03-22,1261.74,1628.22,1339.89,858.33,120.82,800.07,472.35
2011-03-18,1207.7,1578.05,1292.77,825.99,112.9,760.82,450.51
2011-03-17,1175.02,1574.6,1280.5,796.9,109.94,735.15,443.76
2011-03-16,1190.14,1595.33,1315.48,795.89,112.59,742.68,443.44
2011-03-15,1115.83,1490.9,1203.72,733.0,107.16,685.59,414.39
2011-03-14,1215.77,1594.71,1339.35,800.59,118.29,765.99,474.05
2011-03-11,1331.75,1735.25,1426.68,868.56,128.44,837.26,511.61
2011-03-10,1356.8,1768.12,1444.55,891.56,130.93,853.2,520.77
2011-03-09,1373.44,1790.38,1470.31,909.62,133.21,865.81,525.22
2011-03-08,1373.11,1788.39,1451.21,907.86,132.28,860.82,521.88
2011-03-07,1377.01,1794.55,1451.28,910.71,133.27,861.48,523.45
2011-03-04,1394.68,1838.68,1464.95,925.1,135.26,876.82,530.3
2011-03-03,1382.32,1824.33,1459.17,913.22,134.73,876.44,527.86
2011-03-02,1378.46,1817.37,1436.86,902.7,134.68,870.52,527.45
2011-03-01,1404.58,1865.01,1457.66,921.67,138.77,892.75,536.77
2011-02-28,1394.18,1838.63,1440.1,909.0,135.25,879.6,530.7
2011-02-25,1375.34,1817.47,1432.77,901.61,133.44,870.08,528.39
2011-02-24,1362.85,1788.19,1428.08,897.96,132.17,860.98,525.29
2011-02-23,1379.47,1819.58,1435.17,914.58,133.22,878.5,533.99
2011-02-22,1393.5,1846.61,1450.54,928.92,134.83,887.35,537.25
2011-02-21,1422.12,1890.99,1474.1,945.39,139.32,906.22,541.48
2011-02-18,1426.8,1894.94,1454.24,946.07,139.02,908.95,539.54
2011-02-17,1429.67,1898.92,1445.33,949.2,139.1,909.67,535.6
2011-02-16,1418.21,1891.24,1426.41,946.94,137.84,902.74,535.81
2011-02-15,1403.79,1896.26,1422.87,951.22,136.22,896.71,533.76
2011-02-14,1401.1,1881.9,1411.76,936.97,136.17,892.98,533.7
2011-02-10,1381.39,1841.1,1398.82,929.18,133.84,889.24,529.69
2011-02-09,1385.59,1831.05,1396.02,930.64,133.24,891.28,528.25
2011-02-08,1393.48,1794.11,1386.73,931.67,133.36,893.77,525.95
2011-02-07,1390.92,1788.46,1371.69,934.65,131.01,893.96,527.41
2011-02-04,1385.09,1782.26,1365.44,929.23,129.97,885.95,521.89
2011-02-03,1373.02,1776.57,1352.3,926.9,128.99,876.79,517.39
2011-02-02,1383.92,1797.89,1357.06,918.95,130.47,875.97,514.59
2011-02-01,1363.95,1757.89,1331.5,902.28,125.86,867.31,505.67
2011-01-31,1363.1,1752.41,1330.26,896.54,126.19,857.64,505.61
2011-01-28,1387.84,1766.02,1341.48,907.43,128.44,867.7,510.57
2011-01-27,1402.08,1777.44,1352.99,914.28,130.81,876.82,516.1
2011-01-26,1382.45,1750.27,1348.42,905.06,130.95,870.12,513.84
2011-01-25,1391.43,1762.09,1351.13,916.87,132.71,876.02,514.45
2011-01-24,1367.96,1739.0,1334.83,904.26,130.13,865.33,511.58
2011-01-21,1359.02,1708.98,1319.64,894.94,130.66,854.76,511.11
2011-01-20,1387.64,1741.69,1330.83,926.39,133.54,872.0,516.58
2011-01-19,1412.48,1757.77,1343.88,933.02,135.03,885.31,520.5
2011-01-18,1402.53,1754.31,1338.94,927.9,134.27,878.58,519.93
2011-01-17,1401.7,1751.18,1339.76,917.94,133.62,873.69,519.45
2011-01-14,1398.83,1768.43,1342.01,920.83,133.86,869.21,516.78
2011-01-13,1414.55,1779.0,1343.56,928.76,135.2,875.97,514.71
2011-01-12,1405.3,1761.77,1340.56,919.63,132.93,867.76,511.63
2011-01-11,1410.24,1752.65,1336.19,919.64,129.82,869.47,511.63
2011-01-07,1414.59,1750.46,1340.83,909.55,130.17,866.75,509.83
2011-01-06,1414.11,1720.73,1348.68,914.72,130.17,863.26,513.13
2011-01-05,1388.14,1687.21,1335.64,899.08,127.8,851.08,510.55
2011-01-04,1383.11,1676.7,1338.42,889.2,129.2,850.22,513.96
2010-12-30,1361.31,1652.56,1317.22,864.31,127.28,835.6,508.41
2010-12-29,1368.84,1671.93,1325.94,871.69,129.49,843.12,511.8
2010-12-28,1363.39,1665.86,1323.61,866.1,128.45,834.86,509.06
2010-12-27,1366.7,1672.47,1337.43,868.17,127.77,835.0,511.78
2010-12-24,1357.37,1664.06,1337.07,864.69,127.67,829.9,509.39
2010-12-22,1363.2,1676.49,1343.49,865.7,128.64,833.0,511.37
2010-12-21,1366.16,1683.53,1350.23,862.97,127.58,835.41,512.54
2010-12-20,1348.36,1672.49,1335.01,855.44,126.92,826.48,507.22
2010-12-17,1359.5,1673.76,1336.16,862.08,127.99,831.2,510.45
2010-12-16,1361.4,1679.36,1345.98,871.72,126.54,832.55,511.56
2010-12-15,1362.65,1675.6,1347.89,877.62,124.71,830.23,511.68
2010-12-14,1362.38,1668.44,1341.61,867.6,124.98,831.39,513.54
2010-12-13,1359.83,1662.64,1344.32,861.62,124.18,826.61,509.28
2010-12-10,1346.98,1648.13,1342.4,855.87,121.21,816.44,507.88
2010-12-09,1359.16,1670.81,1347.12,863.91,120.64,819.97,504.92
2010-12-08,1356.07,1662.78,1339.73,864.9,117.62,816.07,502.89
2010-12-07,1341.25,1643.32,1328.06,857.63,116.74,807.31,498.7
2010-12-06,1349.85,1659.7,1327.82,856.68,117.46,806.3,499.97
2010-12-03,1350.94,1660.7,1325.04,851.43,117.16,802.35,499.56
2010-12-02,1343.59,1659.32,1324.19,847.0,116.99,798.25,501.16
2010-12-01,1318.98,1640.96,1310.45,835.49,115.73,787.3,496.72
2010-11-30,1314.4,1612.19,1301.25,825.42,115.33,784.39,492.98
2010-11-29,1333.91,1648.67,1317.68,839.84,117.67,797.16,501.48
2010-11-26,1316.34,1639.27,1318.39,831.78,116.59,792.05,497.56
2010-11-25,1321.81,1649.12,1314.02,836.37,117.25,793.95,500.3
2010-11-24,1311.57,1629.69,1316.57,832.95,117.71,788.39,500.99
2010-11-22,1327.89,1648.34,1319.18,838.52,119.79,796.32,504.18
2010-11-19,1313.57,1635.18,1313.23,829.34,119.82,789.42,501.04
2010-11-18,1317.36,1628.26,1309.96,828.26,119.36,792.18,498.57
2010-11-17,1295.13,1601.95,1284.7,812.73,115.05,773.6,487.73
2010-11-16,1291.21,1585.18,1284.86,817.59,113.62,771.73,485.05
2010-11-15,1296.82,1584.06,1292.08,821.29,114.31,778.02,483.45
2010-11-12,1277.92,1561.93,1294.1,820.54,114.45,776.51,482.23
2010-11-11,1300.3,1585.08,1300.55,834.06,116.28,781.76,482.0
2010-11-10,1296.68,1567.78,1303.67,832.44,114.73,780.64,480.45
2010-11-09,1277.59,1538.84,1280.32,820.03,109.71,779.62,472.18
2010-11-08,1284.47,1542.15,1266.29,824.58,109.94,780.65,472.93
2010-11-05,1267.93,1513.6,1258.7,817.56,110.51,774.89,470.58
2010-11-04,1231.72,1468.94,1240.0,788.34,109.13,758.3,465.66
2010-11-02,1212.0,1438.2,1216.4,771.56,108.14,745.23,456.81
2010-11-01,1213.51,1443.76,1220.6,769.81,107.96,744.68,455.07
2010-10-29,1225.16,1479.23,1227.44,772.98,109.69,749.43,457.61
2010-10-28,1239.97,1491.07,1226.78,781.71,108.08,756.3,460.88
2010-10-27,1233.16,1500.84,1230.57,786.98,108.92,762.38,464.39
2010-10-26,1229.15,1476.39,1223.35,791.16,110.1,761.92,461.95
2010-10-25,1234.65,1488.72,1228.69,799.59,110.87,762.71,463.33
2010-10-22,1244.24,1497.88,1224.72,794.38,111.36,764.84,464.11
2010-10-21,1231.11,1492.13,1222.49,792.48,110.8,758.97,464.83
2010-10-20,1234.2,1495.29,1222.21,795.79,111.77,763.05,465.5
2010-10-19,1248.67,1515.23,1234.71,814.79,112.73,774.7,469.47
2010-10-18,1243.88,1513.59,1237.23,820.41,111.3,768.99,469.65
2010-10-15,1239.45,1500.83,1232.76,821.21,111.27,765.79,467.31
2010-10-14,1247.69,1517.36,1244.84,830.04,114.84,771.36,472.01
2010-10-13,1227.15,1485.41,1224.69,809.77,113.47,758.95,465.86
2010-10-12,1224.25,1477.89,1224.58,810.32,115.61,753.74,469.35
2010-10-08,1238.8,1506.31,1249.04,818.45,117.73,771.31,481.09
2010-10-07,1244.39,1528.14,1267.37,818.92,117.94,779.14,484.59
2010-10-06,1251.1,1528.9,1271.27,818.15,116.69,776.79,475.26
2010-10-05,1239.94,1529.9,1259.41,797.65,113.66,764.94,467.93
2010-10-04,1225.0,1523.35,1235.04,790.05,110.71,755.57,465.21
2010-10-01,1226.21,1520.84,1250.99,789.99,113.83,759.32,468.18
2010-09-30,1225.18,1518.0,1254.1,792.87,113.72,764.76,469.77
2010-09-29,1249.36,1547.24,1275.6,805.39,117.25,779.6,478.03
2010-09-28,1233.67,1536.8,1272.49,793.21,116.81,772.85,474.37
2010-09-27,1243.94,1542.77,1295.84,795.67,117.94,777.99,474.11
2010-09-24,1217.38,1513.31,1282.96,774.9,117.49,765.86,471.07
2010-09-22,1236.18,1515.69,1284.88,783.28,118.82,780.1,475.83
2010-09-21,1246.19,1532.0,1293.84,781.04,119.63,779.3,475.34
2010-09-17,1246.24,1540.38,1299.91,784.63,120.04,781.04,478.32
2010-09-16,1235.89,1526.53,1279.78,773.86,119.52,769.99,473.92
2010-09-15,1230.32,1509.52,1289.76,774.18,121.05,774.19,475.76
2010-09-14,1200.11,1457.6,1274.0,766.33,120.27,759.0,473.52
2010-09-13,1203.89,1466.34,1274.38,761.52,119.6,763.39,477.32
2010-09-10,1197.8,1455.55,1265.87,758.01,118.01,760.02,478.53
2010-09-09,1173.96,1445.79,1255.38,752.61,118.17,748.56,470.39
2010-09-08,1163.37,1426.67,1247.23,741.21,117.61,740.93,469.42
2010-09-07,1188.91,1458.72,1261.44,754.58,119.68,755.01,477.02
2010-09-06,1197.94,1473.43,1263.75,762.9,119.6,758.6,477.53
2010-09-03,1168.09,1448.48,1252.36,740.46,117.95,745.38,471.64
2010-09-02,1159.17,1437.17,1246.82,735.92,117.61,735.94,473.21
2010-09-01,1141.94,1421.05,1240.84,732.98,117.28,725.88,471.26
2010-08-31,1135.18,1416.61,1233.16,728.87,116.51,721.29,466.93
2010-08-30,1181.72,1453.63,1267.18,754.71,119.53,742.15,481.6
2010-08-27,1161.99,1446.17,1248.24,743.22,119.44,732.95,476.74
2010-08-26,1144.2,1425.05,1242.1,734.68,118.94,725.18,474.74
2010-08-25,1135.04,1412.58,1231.53,734.07,118.09,719.66,473.85
2010-08-24,1152.42,1443.4,1242.09,744.21,119.95,729.56,476.75
2010-08-23,1170.3,1456.08,1246.72,752.41,120.77,737.87,480.89
2010-08-20,1185.18,1468.68,1254.11,757.41,120.67,742.39,480.49
2010-08-19,1208.7,1495.31,1266.67,770.36,122.85,759.4,489.51
2010-08-18,1186.21,1469.46,1260.13,761.1,122.01,751.39,488.99
2010-08-17,1175.65,1448.75,1257.48,747.75,119.51,748.4,485.78
2010-08-16,1180.45,1455.49,1257.66,749.25,120.02,751.16,486.13
2010-08-13,1194.88,1464.05,1252.9,757.26,119.95,756.04,488.17
2010-08-12,1189.79,1461.0,1244.25,752.69,119.65,750.97,482.64
2010-08-11,1196.52,1458.95,1264.31,757.16,121.29,759.42,486.36
2010-08-10,1232.85,1499.4,1283.84,778.37,124.38,782.42,497.16
2010-08-09,1238.75,1498.47,1278.55,781.89,124.78,786.85,498.15
2010-08-06,1254.6,1516.78,1277.26,787.72,125.22,789.41,496.87
2010-08-05,1250.94,1502.94,1264.26,787.68,124.89,787.52,500.27
2010-08-04,1235.48,1480.68,1254.97,772.86,124.26,776.8,491.37
2010-08-03,1269.28,1513.31,1267.0,782.27,124.47,793.78,496.46
2010-08-02,1264.23,1495.22,1266.53,758.13,123.96,783.77,491.82
2010-07-30,1262.33,1470.65,1269.08,749.82,124.35,781.89,492.14
2010-07-29,1271.06,1485.3,1280.61,761.83,125.7,796.5,499.35
2010-07-28,1271.94,1484.55,1298.87,771.62,126.27,797.79,504.26
2010-07-27,1234.73,1452.78,1277.6,749.48,122.66,778.86,498.76
2010-07-26,1235.86,1462.88,1274.55,755.69,120.63,780.43,495.41
2010-07-23,1221.05,1461.22,1269.09,756.33,120.53,770.36,493.89
2010-07-22,1183.17,1431.56,1259.58,738.7,118.81,756.85,492.67
2010-07-21,1195.09,1437.3,1264.36,744.09,118.66,762.82,489.34
2010-07-20,1200.51,1451.51,1267.54,748.0,118.73,763.69,489.3
2010-07-16,1217.8,1478.83,1271.21,758.42,120.36,767.78,491.39
2010-07-15,1259.88,1507.83,1295.23,768.69,121.5,790.98,499.62
2010-07-14,1283.78,1539.12,1309.32,783.66,124.23,802.41,503.38
2010-07-13,1246.82,1487.17,1297.61,767.33,123.33,784.9,497.73
2010-07-12,1249.41,1494.29,1290.28,775.06,123.77,785.18,499.0
2010-07-09,1248.38,1480.47,1303.41,774.44,126.24,789.05,500.97
2010-07-08,1238.42,1481.25,1300.86,768.58,127.42,789.0,503.71
2010-07-07,1196.89,1438.23,1274.72,752.21,124.32,772.38,499.7
2010-07-06,1212.48,1453.81,1279.18,751.61,125.31,773.62,502.51
2010-07-05,1194.13,1426.53,1273.27,735.97,122.38,765.78,501.88
2010-07-02,1178.63,1417.89,1256.19,732.9,122.29,759.89,494.6
2010-07-01,1172.0,1415.95,1242.96,740.19,121.99,756.14,495.29
2010-06-30,1201.44,1453.43,1265.53,745.96,123.36,766.28,501.11
2010-06-29,1221.34,1466.28,1276.75,758.54,124.47,780.54,508.4
2010-06-28,1243.17,1485.97,1274.65,770.74,125.5,790.68,510.43
2010-06-25,1255.43,1493.87,1286.0,782.91,127.17,794.15,513.85
2010-06-24,1292.74,1519.82,1297.1,795.84,127.91,806.78,517.72
2010-06-23,1295.57,1531.31,1295.84,794.09,128.77,805.49,517.87
2010-06-22,1322.05,1557.68,1311.61,808.1,129.68,821.02,524.69
2010-06-21,1348.81,1572.15,1316.84,820.45,128.56,831.38,530.07
2010-06-18,1313.18,1535.35,1307.25,785.09,126.32,816.81,521.83
2010-06-17,1318.92,1553.55,1297.32,790.23,127.41,818.06,520.2
